日付,借方名称,金額,摘要,file,rows
2016-02-20,会議費,675.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,638
2016-02-22,会議費,709.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,649
2016-02-23,会議費,665.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,656
2016-02-24,会議費,724.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,661
2016-02-25,会議費,675.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,671
2016-02-26,会議費,700.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,680
2016-02-27,会議費,712.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,689
2016-02-29,会議費,719.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,696
2016-02-23,会議費,270.0,サンマルクカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,708
2016-02-24,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,714
2016-02-24,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,716
2016-02-25,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,721
2016-02-26,会議費,343.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,725
2016-02-27,会議費,538.0,ベックス 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,727
2016-02-29,会議費,704.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,734
2016-03-02,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,750
2016-03-02,会議費,1093.0,レモン 打合せ食事代,new_1012000102_dai_28_12.csv,751
2016-03-03,会議費,260.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,754
2016-03-03,会議費,204.0,プロント 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,755
2016-03-04,会議費,547.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,763
2016-03-05,会議費,340.0,スタバ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,767
2016-03-06,会議費,1232.0,レモン カメラマンと打ち合わせ,new_1012000102_dai_28_12.csv,772
2016-03-07,会議費,630.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,780
2016-03-07,会議費,630.0,エスプレッソ 打合せ食事代,new_1012000102_dai_28_12.csv,783
2016-03-09,会議費,4278.0,光麺 打合せ食事代,new_1012000102_dai_28_12.csv,799
2016-03-10,会議費,315.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,804
2016-03-10,会議費,11170.0,牛角 打合せ食事代,new_1012000102_dai_28_12.csv,805
2016-03-11,会議費,556.0,上島コーヒー店 打合せ食事代,new_1012000102_dai_28_12.csv,811
2016-03-13,会議費,260.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,819
2016-03-14,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,828
2016-03-15,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,837
2016-03-15,会議費,334.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,838
2016-03-01,会議費,684.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,848
2016-03-02,会議費,688.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,855
2016-03-03,会議費,675.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,863
2016-03-04,会議費,681.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,870
2016-03-05,会議費,682.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,880
2016-03-07,会議費,714.0,ローソン 早朝ミーティング朝食,new_1012000102_dai_28_12.csv,888
2016-03-08,会議費,661.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,896
2016-03-09,会議費,695.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,902
2016-03-10,会議費,693.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,907
2016-03-08,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,913
2016-03-16,会議費,556.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,917
2016-03-17,会議費,8170.0,三是 打合せ食事代,new_1012000102_dai_28_12.csv,922
2016-03-18,会議費,547.0,上島コーヒー店 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,930
2016-03-19,会議費,1112.0,カフェアマンティ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,933
2016-03-21,会議費,288.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,945
2016-03-22,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,948
2016-03-23,会議費,408.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,952
2016-03-23,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,956
2016-03-24,会議費,297.0,タリーズ 打合せ食事代,new_1012000102_dai_28_12.csv,962
2016-03-25,会議費,2297.0,直之 打合せ食事代,new_1012000102_dai_28_12.csv,967
2016-03-26,会議費,2371.0,プロント 打合せ食事代,new_1012000102_dai_28_12.csv,972
2016-03-26,会議費,1852.0,カフェアマンティ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,974
2016-03-29,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,983
2016-03-29,会議費,4917.0,板前寿司 打合せ食事代,new_1012000102_dai_28_12.csv,984
2016-03-11,会議費,570.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,998
2016-03-12,会議費,671.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1007
2016-03-14,会議費,672.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1013
2016-03-15,会議費,684.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1020
2016-03-16,会議費,709.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1028
2016-03-17,会議費,681.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1034
2016-03-18,会議費,594.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1041
2016-03-19,会議費,574.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1053
2016-03-22,会議費,649.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1062
2016-03-23,会議費,682.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1069
2016-03-24,会議費,658.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1076
2016-03-25,会議費,682.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1085
2016-03-26,会議費,709.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1094
2016-03-28,会議費,811.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1102
2016-03-29,会議費,763.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1109
2016-03-30,会議費,798.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1119
2016-03-31,会議費,781.0,ローソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1130
2016-03-19,会議費,5770.0,三是 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1135
2016-03-30,会議費,315.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1137
2016-03-31,会議費,241.0,カフェどクリエ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1147
2016-04-02,会議費,1260.0,レモン 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1151
2016-04-04,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1165
2016-04-04,会議費,926.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1166
2016-04-05,会議費,278.0,エクセルシオールカフェ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1175
2016-04-05,会議費,260.0,早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1176
2016-04-07,会議費,454.0,ベックス 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1184
2016-04-07,会議費,4621.0,てけてけ 打合せ食事代,new_1012000102_dai_28_12.csv,1185
2016-04-07,会議費,93.0,ケンタッキー 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1186
2016-04-08,会議費,3546.0,きづな寿司 打合せ食事代,new_1012000102_dai_28_12.csv,1194
2016-04-01,会議費,790.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1208
2016-04-02,会議費,744.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1215
2016-04-04,会議費,806.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1221
2016-04-05,会議費,775.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1230
2016-04-05,会議費,744.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1241
2016-04-02,会議費,300.0,ｽﾀﾊﾞ 打合せ食事代,new_1012000102_dai_28_12.csv,1249
2016-04-08,会議費,602.0,上島ｺｰﾋｰ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1250
2016-04-08,会議費,288.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1252
2016-04-09,会議費,1112.0,ﾚﾓﾝ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1254
2016-04-10,会議費,780.0,ｽﾀﾊﾞ 打合せ食事代,new_1012000102_dai_28_12.csv,1256
2016-04-10,会議費,6630.0,帆船 打合せ食事代,new_1012000102_dai_28_12.csv,1257
2016-04-10,会議費,93.0,ｻﾐｯﾄ 打合せ食事代,new_1012000102_dai_28_12.csv,1260
2016-04-07,会議費,769.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1262
2016-04-08,会議費,781.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1266
2016-04-09,会議費,744.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1279
2016-04-11,会議費,767.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1284
2016-04-12,会議費,753.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1293
2016-04-12,会議費,214.0,ｾﾌﾞﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1306
2016-04-13,会議費,926.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代 (2件),new_1012000102_dai_28_12.csv,1316
2016-04-14,会議費,93.0,ｹﾝﾀｯｷｰ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1322
2016-04-14,会議費,340.0,ｽﾀﾊﾞ 打合せ食事代,new_1012000102_dai_28_12.csv,1326
2016-04-15,会議費,2761.0,三是 打合せ食事代,new_1012000102_dai_28_12.csv,1330
2016-04-15,会議費,288.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1333
2016-04-15,会議費,575.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1334
2016-04-15,会議費,408.0,ﾄﾞﾄｰﾙ 打合せ食事代,new_1012000102_dai_28_12.csv,1335
2016-04-16,会議費,325.0,ｹﾝﾀｯｷｰ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1337
2016-04-17,会議費,2078.0,上島ｺｰﾋｰ 早朝ミーティングコーヒー代 (4件),new_1012000102_dai_28_12.csv,1343
2016-04-18,会議費,235.0,ﾌｧﾐﾏ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1351
2016-04-19,会議費,278.0,ｴｸｾﾙｼｵｰﾙｶﾌｪ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1356
2016-04-13,会議費,767.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1367
2016-04-14,会議費,773.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1372
2016-04-15,会議費,774.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1378
2016-04-16,会議費,744.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1384
2016-04-18,会議費,776.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1391
2016-04-19,会議費,753.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1399
2016-04-20,会議費,767.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1406
2016-04-21,会議費,769.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1419
2016-04-22,会議費,776.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1424
2016-04-23,会議費,786.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1433
2016-04-22,会議費,686.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1455
2016-04-22,会議費,408.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1457
2016-04-22,会議費,204.0,ﾌﾟﾛﾝﾄ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1461
2016-04-23,会議費,1112.0,ｶﾌｪアマﾃｨ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1465
2016-04-23,会議費,269.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1467
2016-04-24,会議費,2350.0,風月堂  打合せ食事代,new_1012000102_dai_28_12.csv,1473
2016-04-24,会議費,213.0,ﾍﾞｯｸｽ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1474
2016-04-25,会議費,297.0,タﾘｽ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1483
2016-04-26,会議費,278.0,ｴｸｾﾙｼｵｰﾙｶﾌｪ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1487
2016-04-26,会議費,843.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1493
2016-04-26,会議費,767.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1504
2016-04-27,会議費,800.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1512
2016-04-27,会議費,278.0,ｴｸｾﾙｼｵｰﾙｶﾌｪ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1520
2016-04-27,会議費,945.0,エスプレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1521
2016-04-28,会議費,93.0,ｹﾝﾀｯｷｰ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1532
2016-04-28,会議費,260.0,上島ｺｰﾋｰ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1534
2016-04-28,会議費,109.0,ｽﾘｰｴﾌ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1536
2016-04-30,会議費,880.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1541
2016-04-30,会議費,454.0,ﾍﾞｯｸｽ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1542
2016-04-30,会議費,1362.0,ﾚﾓﾝ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1543
2016-04-28,会議費,688.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1549
2016-04-29,会議費,737.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1555
2016-04-30,会議費,688.0,ﾛｰソン 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1562
2016-05-01,会議費,426.0,ﾍﾞｯｸｽ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1577
2016-05-01,会議費,278.0,ｴｸｾﾙｼｵｰﾙｶﾌｪ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1581
2016-05-04,会議費,556.0,ｴｸｾﾙｼｵｰﾙｶﾌｪ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1592
2016-05-04,会議費,3921.0,京王ﾌﾟﾗｻﾞ 打合せ食事代,new_1012000102_dai_28_12.csv,1594
2016-05-05,会議費,232.0,ﾄﾞﾄｰﾙ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1598
2016-05-06,会議費,686.0,ｴｽﾌﾟﾚｯｿ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1603
2016-05-07,会議費,482.0,ｴｽﾌﾟレッソ 早朝ミーティングコーヒー代,new_1012000102_dai_28_12.csv,1606
2016-05-01,会議費,716.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1616
2016-05-02,会議費,702.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1623
2016-05-07,会議費,786.0,ﾛｰｿﾝ 早朝ミーティング朝食代,new_1012000102_dai_28_12.csv,1643
